list_name,name,label::english
sitename,YE1605_709,Al-Jarr
sitename,YE1605_710,Al-Geshabah
sitename,YE1605_712,Al-Arq
sitename,YE1605_713,Al-Saleel
sitename,YE1605_714,Al-Mohmsheen
sitename,YE1606_724,Hessn Al Qarshan
sitename,YE1606_725,Beer Jeryban
sitename,YE1606_726,Mehzam Al-Harrashef
sitename,YE1606_727,Al-Maqam
sitename,YE1606_728,Al-Mohsen
sitename,YE1606_729,Al-Adleen
sitename,YE1606_730,Al-Batten
sitename,YE1606_731,Al-Haijah
sitename,YE1606_732,Al-Mahazeem
sitename,YE1606_733,Al-Mahraq
sitename,YE1606_734,Al-Mehzam Al-A'ala
sitename,YE1606_735,Al-Mehzam
sitename,YE1606_736,Al-Qasabah
sitename,YE1606_737,Al-Qawasemah
sitename,YE1606_738,Assaleel
sitename,YE1606_739,Al-Sarhat Al-Olya
sitename,YE1606_740,Bin Shehab
sitename,YE1606_741,Farsha
sitename,YE1606_742,Al-Shannah
sitename,YE1607_747,Al-Mahraq
sitename,YE1607_748,Al-Masajed
sitename,YE1607_749,Roufah
sitename,YE1607_750,Al-Zaghnah
sitename,YE1607_751,Malaha
sitename,YE1608_708,Al-Beda'ah
sitename,YE1608_711,Salm
sitename,YE1609_743,Al-Jeel & Al-Njah Schools
sitename,YE1609_744,Al-Zlaq Al-Hijah
sitename,YE1609_745,Al-Khalq
sitename,YE1609_746,Al-Rawedh
sitename,YE1610_715,Al-Darb Al-Aswad
sitename,YE1610_716,Al-Qaa'
sitename,YE1610_717,Ber Haban
sitename,YE1610_718,Dhabeebah
sitename,YE1610_719,Tayssan
sitename,YE1610_720,Azzafaq
sitename,YE1610_721,Zafq Al-Aaydh
sitename,YE1610_722,Al-Jnah
sitename,YE1611_703,Al-Khabwah
sitename,YE1611_704,Mahwaj
sitename,YE1611_705,Vocational Institute
sitename,YE1611_706,Al-Anabi
sitename,YE1611_707,Swass Bin Nassar
sitename,YE1612_759,Al-Melhat
sitename,YE1612_760,Magam Dhi Nwas
sitename,YE1612_761,Al-Mranh
sitename,YE1612_762,Al-Neel Al-Anan 
sitename,YE1701_1036,Afr
sitename,YE1701_1039,Al Dahrah
sitename,YE1701_953,Al Jabyah
sitename,YE1701_1183,Mafjar Aqawah
sitename,YE1701_1139,Marfah
sitename,YE1704_889,Al Aqabah
sitename,YE1704_984,Al Arjeen
sitename,YE1704_1015,Al Urjain
sitename,YE1704_897,Al Badah Al Gharbi
sitename,YE1704_1131,Mukhayam Al Muhammasheen Al Bedah Al Gharbi
sitename,YE1704_1075,Labadah
sitename,YE1704_998,Al Badah Al Sharqi
sitename,YE1704_932,Al Kadamah Bani Hasan
sitename,YE1704_1035,Al Dabayah
sitename,YE1704_930,Al Dhahr Bani Hasan
sitename,YE1704_785,Al Qayem
sitename,YE1704_928,Al Dhahr
sitename,YE1704_1063,Al Zanabelah
sitename,YE1704_947,Al Dumah
sitename,YE1704_948,Al Gharbyah
sitename,YE1704_891,Habeel Al Wasat
sitename,YE1704_800,Al Habeel
sitename,YE1704_949,Al Hadabah Al Gharbyah
sitename,YE1704_990,Al Hamoor
sitename,YE1704_1006,Al Hareeq 1
sitename,YE1704_952,Al Hareeq 2
sitename,YE1704_911,Al Hayjah Bani Thawab
sitename,YE1704_996,Baghtah
sitename,YE1704_1007,Al Ghazi
sitename,YE1704_913,Al Hajawerah
sitename,YE1704_1005,Al Naseem
sitename,YE1704_939,Al Jarab
sitename,YE1704_924,Al Kharadeesh
sitename,YE1704_926,Al Mahraqah
sitename,YE1704_871,Bani Al Mashta'
sitename,YE1704_1068,Al Khudaish
sitename,YE1704_1053,Al Manjorah
sitename,YE1704_826,Al Khadamah Mukhayam Shada
sitename,YE1704_1001,Al Kharayeb
sitename,YE1704_954,Al Khaznah
sitename,YE1704_993,Al Mahaterah
sitename,YE1704_881,Al Makhzan
sitename,YE1704_883,Al Mal'ab
sitename,YE1704_890,Al Muqanze'
sitename,YE1704_875,Al Marba'ah
sitename,YE1704_941,Al Ma'sarah
sitename,YE1704_929,Al Matar Neighborhood
sitename,YE1704_868,Al Matayen
sitename,YE1704_833,Al Medhbar 1
sitename,YE1704_791,Al Medhbar 2
sitename,YE1704_981,Mukhayam Al Ukashyah
sitename,YE1704_1108,Al Mehsam Bani helal
sitename,YE1704_1030,Al Musalla Neighborhood
sitename,YE1704_1112,Al Mernaf
sitename,YE1704_856,Al Marawe'
sitename,YE1704_812,Al Mesbar
sitename,YE1704_1009,Al Naseem 1
sitename,YE1704_907,Al Naseem 2
sitename,YE1704_847,Al Qaflah Neighborhood
sitename,YE1704_1179,Al Za'ylah
sitename,YE1704_923,Al Wasat
sitename,YE1704_965,Al Rawdhah
sitename,YE1704_1169,Al Methaq Shafar
sitename,YE1704_798,Al Rawn Al Sharqyah
sitename,YE1704_809,Al Sabeel
sitename,YE1704_936,She'b Juthaym
sitename,YE1704_824,Al Saqf
sitename,YE1704_968,Bani Hasan
sitename,YE1704_988,Al Sooq Al Qadeem
sitename,YE1704_1136,Al Mukhayam Neighborhood
sitename,YE1704_802,Deer Abkar
sitename,YE1704_1067,Al Zerbah Bani Hasan
sitename,YE1704_903,No name
sitename,YE1704_1166,Al Zyad Neighborhood
sitename,YE1704_957,Al Muroor Neighborhood
sitename,YE1704_1138,Oqm Al Shami
sitename,YE1704_799,Bani Al Aqwaa'
sitename,YE1704_1073,Bani Qezabah
sitename,YE1704_1101,Bani Hadi Al Jalaheef
sitename,YE1704_1102,Bani Mahdi
sitename,YE1704_1094,Bani Makki 1
sitename,YE1704_1156,Bani Makki 2
sitename,YE1704_885,Al Maqzalyah
sitename,YE1704_1089,Barman
sitename,YE1704_980,Kadaf Al Arf Matwalah
sitename,YE1704_811,Durainah Al Sufla
sitename,YE1704_937,Durainah Al Aleet
sitename,YE1704_1087,Habeel Al Jalaheef
sitename,YE1704_1151,No name
sitename,YE1704_1121,Ma'jar
sitename,YE1704_831,Al Aqsh
sitename,YE1704_892,Sheb Al Dawsh
sitename,YE1704_884,She'b Yaqoot
sitename,YE1704_921,Walh
sitename,YE1705_1049,Al Awja
sitename,YE1705_1060,Al Deer
sitename,YE1705_1011,Al Farantah
sitename,YE1705_1013,Al Fateh
sitename,YE1705_1188,Al Huqoof
sitename,YE1705_825,Al Muqata'ah
sitename,YE1705_1041,Al Masharefah
sitename,YE1705_841,Al Sadah
sitename,YE1705_1107,Aqawah
sitename,YE1705_813,Bani Al khamj
sitename,YE1705_1019,Bani Al Mesh
sitename,YE1705_1064,Bani Al Mesh Al Deer
sitename,YE1705_904,Bani Hussein
sitename,YE1706_975,Jabal Abeed
sitename,YE1706_958,No name
sitename,YE1706_1045,Al Bayda
sitename,YE1706_950,Al Hamra'a
sitename,YE1706_782,Al Makhafi Center
sitename,YE1706_837,Khadhlan
sitename,YE1706_1118,Ram
sitename,YE1706_851,Al Marqez Al far'ei Belgharbi
sitename,YE1706_805,Al Marhab
sitename,YE1706_1142,Maqtal Al Shaykhain
sitename,YE1706_846,She'bat Al Qawr
sitename,YE1706_882,Al M'eqab
sitename,YE1706_931,Al Jarashah
sitename,YE1706_1027,Arab Lahlah
sitename,YE1707_834,Al Bayahinah
sitename,YE1707_1088,Majdarah
sitename,YE1707_972,Mata
sitename,YE1707_976,Sodeen
sitename,YE1711_999,Atyah Al Mahal
sitename,YE1711_908,Al Bahrain Al Sooq
sitename,YE1711_1114,Al Maghsal Al Hafr
sitename,YE1711_854,Al Ma'ani Al Mashaf
sitename,YE1711_989,Al Awashi Al Qyanah
sitename,YE1711_840,Al Qanyah
sitename,YE1711_1003,Bani Hayjeen
sitename,YE1711_934,Al Sheqarah Ghareb Al Utainah
sitename,YE1711_997,Badr Al Hemah
sitename,YE1711_1146,Al Masamelah
sitename,YE1711_1022,Shebat Al Hudood Bani Zain
sitename,YE1711_898,Sooq Al Mahraq
sitename,YE1712_1103,Mutanatherah Camp 1
sitename,YE1712_1184,Mutanatherah Camp 2
sitename,YE1712_1023,Mukhayam Al Erajah Camp
sitename,YE1712_995,Al Dolwahi Camp
sitename,YE1712_1097,Al Haid Camp
sitename,YE1712_1100,Al Meklah Camp
sitename,YE1712_925,Al Qahfah Camp
sitename,YE1712_816,Al Wased Center
sitename,YE1712_1145,Dar Ghabshah Camp
sitename,YE1712_845,Al Qareeti Camp
sitename,YE1712_861,Al Raqabah Camp
sitename,YE1712_807,Al Sawadi Camp
sitename,YE1712_865,Bani Mater
sitename,YE1712_1093,Bani Hamed Camp
sitename,YE1712_835,Jabal Al Ma'yanah Camp
sitename,YE1712_784,Al Mesbar Camp
sitename,YE1712_867,Al Mashwah Camp
sitename,YE1712_832,Al Matharah Camp
sitename,YE1712_1186,Al Abadelah Camp
sitename,YE1712_803,Al Qadhah Camp
sitename,YE1712_915,Shawqabah Camp
sitename,YE1712_893,Al Mashar Camp
sitename,YE1712_1160,Shawqabah Camp
sitename,YE1712_1037,Zari Al Hasi Camp
sitename,YE1714_967,Bani Yoos
sitename,YE1714_920,Wadi Al Yamani
sitename,YE1714_862,Ghafel 
sitename,YE1714_1042,Al Arba'
sitename,YE1714_801,Al Shurookh
sitename,YE1714_836,Al Maqta'
sitename,YE1714_966,Al Armomah
sitename,YE1714_1033,Al Hamra'a
sitename,YE1714_808,Bani Kamel
sitename,YE1714_864,Al Beeh
sitename,YE1714_944,Wadi Al Jamal
sitename,YE1715_1014,Bani Asad
sitename,YE1715_1024,Bait Al Awbali 1
sitename,YE1715_853,Bait Al Awbali 2
sitename,YE1715_872,Bait Al Awbali 3
sitename,YE1715_887,Qaryat Al Gad
sitename,YE1715_789,No name
sitename,YE1715_905,Al Dhehrah Camp
sitename,YE1715_1074,Qaryat Al Gad
sitename,YE1715_1099,Ma'meesh Camp
sitename,YE1715_951,Al Mehraq
sitename,YE1715_906,Al Dayeri
sitename,YE1715_1048,Qaryat Al Gad
sitename,YE1715_927,Al Majan
sitename,YE1715_848,Al Arabyah
sitename,YE1715_1086,Qayhamah
sitename,YE1716_1079,Jalat Al Halawi
sitename,YE1716_1104,Al She'ab
sitename,YE1716_962,Al Nawtah
sitename,YE1721_1040,Al Dhuroob
sitename,YE1721_922,Al Mahjar
sitename,YE1721_806,Al Qazamyah
sitename,YE1722_994,Al Gharbi
sitename,YE1722_896,Tajamo' Al Jum'ah
sitename,YE1722_959,Bani Nashr Al Rabwo'
sitename,YE1722_839,Al Madaber
sitename,YE1722_1182,Khawlaf School
sitename,YE1722_1056,Sawakh
sitename,YE1722_1122,Al Sakabah
sitename,YE1722_963,Al Sawad Bani Nashr
sitename,YE1722_873,Aslam Nasher
sitename,YE1724_820,Al Tawr
sitename,YE1724_1137,Kushar
sitename,YE1724_955,Al Lawhah
sitename,YE1724_874,Al Rafee'
sitename,YE1724_793,Al Rayghah Rab' Al Bawni
sitename,YE1724_790,Al Shajan
sitename,YE1724_1155,Al Su'ood Bani Amer
sitename,YE1724_919,Bait Mohammed Amer
sitename,YE1724_1010,Bait Al Qatafi
sitename,YE1724_1181,Bait Musleh
sitename,YE1724_1054,Hawatem Jarwah
sitename,YE1724_1128,She'b Al Faqeeh Rab Suood
sitename,YE1724_982,Al Badalat Bani Mas'ood
sitename,YE1724_1034,Al Dane'ei Rab' Suood
sitename,YE1725_942,Bani Sera'
sitename,YE1725_987,Al Meswah
sitename,YE1725_985,Qal'at Hameed
sitename,YE1725_821,Al Maghawerah
sitename,YE1725_916,Bait Dahem
sitename,YE1725_938,Al Mazawetah
sitename,YE1725_870,Al Sawalemah
sitename,YE1725_1125,Al Jabal
sitename,YE1725_1062,Al Hukamyah
sitename,YE1725_1026,Al Amshah
sitename,YE1728_828,Al Qal'ah
sitename,YE1728_1105,Al Dhaherain
sitename,YE1728_1061,Al Mustashfa Al Saudi Neighborhood
sitename,YE1728_1076,Malaf Ghadheb
sitename,YE1728_830,Al Salam Neighborhood
sitename,YE1728_1057,Al Gharabi
sitename,YE1728_1129,Al Shuhada'a Neighborhood
sitename,YE1728_974,Al Kharshab
sitename,YE1729_1095,Al Dhel'ah
sitename,YE1729_818,Al Adhrah
sitename,YE1730_1163,Al Oqas
sitename,YE1730_1000,Al Dowalyah
sitename,YE1730_1071,Al Hajawenah
sitename,YE1730_1070,Al Khamis
sitename,YE1730_1065,Al Lawyah 1
sitename,YE1730_1069,Al Lawyah 2
sitename,YE1730_1066,Al Lawyah 3
sitename,YE1730_901,Bait Al Qateeb
sitename,YE1730_1018,Al Lawyah 1
sitename,YE1730_823,Al Lawyah 2
sitename,YE1730_1110,Al Maqademah
sitename,YE1730_1175,Al Mesyal
sitename,YE1730_983,Mesyal Al Oqbi
sitename,YE1730_943,Gharbi Dubaish
sitename,YE1730_1150,Wadi Al Sel
sitename,YE1730_850,Al Hudhn
sitename,YE1730_1133,Al Qal'ah
sitename,YE1730_1168,Al Zari
sitename,YE1730_912,Al Mesyal 1
sitename,YE1730_1176,Al Mesyal 2
sitename,YE1730_1152,Al Mesyal 3
sitename,YE1730_1147,Al Mesyal 3
sitename,YE1730_780,Gharbi Dubaish
sitename,YE1730_1017,Qaymat Al Duraini
sitename,YE1730_869,Al Sa'adi
sitename,YE1730_1130,Al Safeh
sitename,YE1730_1032,Musaferah
sitename,YE1730_792,Al Safeh 1
sitename,YE1730_1106,Al Safeh 2
sitename,YE1730_1051,Al Salqah
sitename,YE1730_1059,Al Sawdah 1
sitename,YE1730_1109,Al Sawdah 2
sitename,YE1730_956,Al Sha'ase'
sitename,YE1730_940,Al Shamadhyah 1
sitename,YE1730_992,Al Shamadhyah 2
sitename,YE1730_1134,Masbateh
sitename,YE1730_795,Al Taweer
sitename,YE1730_1008,Al Wasetah 1
sitename,YE1730_843,Al Wasetah 2
sitename,YE1730_1081,Al Zaqabyah 1
sitename,YE1730_933,Al Zaqabyah 2
sitename,YE1730_902,Bait Al Roosi
sitename,YE1730_886,Qal'at Hayash
sitename,YE1730_786,Gharib Haytham 1
sitename,YE1730_855,Gharib Haytham 2
sitename,YE1730_859,Dhu Bahmah
sitename,YE1730_1091,Bait Al Roosi
sitename,YE1730_1047,Sabt Al-Qudhah 1
sitename,YE1730_1092,Sabt Al-Qudhah 2
sitename,YE1730_787,Dhu Bahjah
sitename,YE1730_817,Sabt Al-Qudhah
sitename,YE1802_827,Al Abbasyah
sitename,YE1802_819,Al Adelyah
sitename,YE1802_973,Al Awlah
sitename,YE1802_829,Al Battaryah
sitename,YE1802_814,Al Demn
sitename,YE1802_971,Al Hakem Al Asfal
sitename,YE1802_879,Al Hamasyah
sitename,YE1802_1025,Al Khabryah
sitename,YE1802_815,Al Jubairyah
sitename,YE1802_1052,Al Luhayyah
sitename,YE1802_1189,Al Maghafeer
sitename,YE1802_1078,Jabal Al Melh
sitename,YE1802_1080,Al Malhah 1
sitename,YE1802_1083,Al Malhah 2
sitename,YE1802_935,Al Mazraq
sitename,YE1802_961,Al Nasheryah
sitename,YE1802_1174,Al Qadhb
sitename,YE1802_899,Al Qusmainyah
sitename,YE1802_1085,Al Rabow'
sitename,YE1802_1020,Al Rassas
sitename,YE1802_1135,Al Zahir
sitename,YE1802_788,Al Zayla'yah
sitename,YE1802_1043,Bait Hajri
sitename,YE1802_857,Bani Al Khal
sitename,YE1802_783,Al Qahirah
sitename,YE1802_1144,Cadf Al Akhmas
sitename,YE1802_1016,Cadmat Al Nasheri
sitename,YE1802_960,Al Watawetah
sitename,YE1802_1154,Deer Abd  
sitename,YE1802_796,Deer Al Akhrash
sitename,YE1802_1113,Deer Al Haddad
sitename,YE1802_894,Deer Al Hadi
sitename,YE1802_991,Deer Dukhnah
sitename,YE1802_852,Deer Rajeh
sitename,YE1802_860,Durain
sitename,YE1802_1120,Mahal Hendi
sitename,YE1802_1119,Mahal Madhya'
sitename,YE1802_1177,Al Maqhaz
sitename,YE1802_1185,Matoor Aitan
sitename,YE1802_970,Najran
sitename,YE1802_1096,Al Ghubaryah Al Janoobyah
sitename,YE1805_1115,Al Husainyah
sitename,YE1805_797,Al Qushairi
sitename,YE1805_977,Tajamo' Ibn Abbas
sitename,YE1805_1090,Al Muneerah
sitename,YE1805_842,Mahal Edrees
sitename,YE1805_1123,Mahal Zaweyah
sitename,YE1805_822,Al Ma'roof Al Gharbi
sitename,YE1806_964,Al Dawudyah
sitename,YE1806_858,Mujama' Al Makeen
sitename,YE1806_863,Deer Al Tabeesh
sitename,YE1806_781,Deer Al Hulaili
sitename,YE1806_878,Deer Al Hendi
sitename,YE1806_876,Deer Awedan
sitename,YE1806_1077,Hawsh Zabet
sitename,YE1806_1028,Al Najjari
sitename,YE1807_779,Abu Sha'fah
sitename,YE1807_1127,Madrasat Al Azm Al Gharbi
sitename,YE1807_880,Edarat Al Baoniah building
sitename,YE1807_1165,Al Mahdali Al Sharqyah camp
sitename,YE1807_1124,Bayt Ata village
sitename,YE1807_946,Deer Abd Rabuh
sitename,YE1807_888,Qaryat Deer Ali - Manzel Mohammed Belghaith
sitename,YE1807_877,Deer Jalalah
sitename,YE1807_1157,Al Mal'ab Neighborhood
sitename,YE1807_1153,Al Mughtarebeen Al Janoobyah Neighborhood
sitename,YE1807_1187,Mahal Al Khaleel camp
sitename,YE1807_1117,Mahal Al Rahmah
sitename,YE1807_844,Mahal Hasan
sitename,YE1807_810,Mazra'at Aidroos
sitename,YE1906_503,Al Hadhban
sitename,YE1906_516,Al Zehrah
sitename,YE1906_617,Al Hajjah
sitename,YE1906_618,Al Hazm
sitename,YE1906_619,Al Sa'dah
sitename,YE1906_620,Al Wayelah
sitename,YE1906_621,Al Muhyee
sitename,YE1906_622,Al Hasan Bin Saleh
sitename,YE1906_623,Al Mohsen Bin Jaber
sitename,YE1911_504,Al Muhseneen 2 Building
sitename,YE1911_624,Al Husain 1 Building
sitename,YE1913_517,He-Hsneeat
sitename,YE1913_518,Gusayar
sitename,YE1924_505,Nawbah
sitename,YE1924_506,Yaja
sitename,YE1925_625,Al Albuhaishi
sitename,YE1927_507,October Neighborhood 
sitename,YE1927_508,Al Esharah
sitename,YE1927_509,Shaleehat Al Attas
sitename,YE2002_0019,Al Wehdah Camp
sitename,YE2003_0237,Al Sa'dat School
sitename,YE2003_0219,Madinat Al Sharq
sitename,YE2005_0247,Kraifah Bab Al Souq
sitename,YE2105_510,No Name
sitename,YE2105_519,No Name
sitename,YE2105_520,No Name
sitename,YE2105_521,No Name
sitename,YE2105_522,No Name
sitename,YE2105_523,No Name
sitename,YE2105_524,No Name
sitename,YE2105_525,No Name
sitename,YE2105_526,No Name
sitename,YE2105_602,No Name
sitename,YE2105_603,No Name
sitename,YE2105_604,No Name
sitename,YE2105_605,No Name
sitename,YE2105_606,No Name
sitename,YE2105_607,No Name
sitename,YE2105_608,No Name
sitename,YE2105_609,No Name
sitename,YE2105_645,No Name
sitename,YE2106_527,Abd Sedmeeh Hmmeh Edullahdaram School
sitename,YE2107_646,No Name
sitename,YE2108_511,No Name
sitename,YE2108_528,No Name
sitename,YE2108_647,No Name
sitename,YE2109_512,No Name
sitename,YE2109_513,No Name
sitename,YE2109_529,No Name
sitename,YE2109_626,No Name
sitename,YE2110_514,No Name
sitename,YE2113_648,No Name
sitename,YE2116_627,No Name
sitename,YE2117_515,No Name
sitename,YE2117_568,No Name
sitename,YE2117_584,No Name
sitename,YE2117_585,Government Building 
sitename,YE2117_586,No Name
sitename,YE2117_587,No Name
sitename,YE2117_588,No Name
sitename,YE2301_909,Al Azraqeen
sitename,YE2301_1002,Sooq Dharawan
sitename,YE2301_1158,Dharawan
sitename,YE2301_794,Mukhayam Al Sawad
sitename,YE2301_1031,Qa'a Al Raqah
sitename,YE2301_910,Al Raqah
sitename,YE2301_945,Al Mahjar Tawdhan
sitename,YE2304_1126,Saref
sitename,YE2304_1021,Sooq Al Thaloot
sitename,YE2304_866,Al Mahjar
sitename,YE2304_1140,Al Sa'ri - Al Mahjal
sitename,YE2304_978,Bayt Al Henami
sitename,YE2304_1149,Al Kasarat
sitename,YE2304_1050,Sa'wan
sitename,YE2307_1132,Tajamo' Matnah
sitename,YE2307_1004,Matnah Tajamo' Thani
sitename,YE2309_900,Sooq Al Sabt 1
sitename,YE2309_895,Sooq Al Sabt 2
sitename,YE2310_1058,Tajamo' Al Hejrah
sitename,YE2401_649,Green city
sitename,YE2402_628,Al Hashmi Area
sitename,YE2405_589,Al-Bingisar
sitename,YE2406_590,Al Dakka
sitename,YE2408_629,Hai October
sitename,YE2510_569,Qarf
sitename,YE2510_591,Al Roboa' Al Khairyah School
sitename,YE2510_636,Nakadh wa Al Hasarah Camp
sitename,YE2511_570,IDPs Camp
sitename,YE2511_571,Al Hajeriah
sitename,YE2511_637,Tawr Al Baha Hospital
sitename,YE2513_572,Tareq bin Zeyad Primary School
sitename,YE2513_573,Tareq Bin Zeyad Secondry School
sitename,YE2513_592,Al Meqdad Bin Amr
sitename,YE2514_574,Center for Social Affairs and Labor
sitename,YE2514_593,Rawdhat Al Atfal
sitename,YE2515_575,Al Meshqafah Camp
sitename,YE2515_650,Al Baitarah Camp
sitename,YE2515_651,Al Meshqafah  
sitename,YE2601_0309,Alfurza
sitename,YE2601_0310,Halhalan School
sitename,YE2601_0295,Khalif Al Basha School
sitename,YE2601_0292,Othman Bin Afan School
sitename,YE2601_0293,Mehsam al Raeeyah
sitename,YE2601_0297,Aleunam
sitename,YE2601_0311,Al Ja'dar Camp
sitename,YE2601_0300,Neer Abo Salah School
sitename,YE2601_0294,Before Mafraq Saleb
sitename,YE2601_0299,Al Manjurah
sitename,YE2601_0296,Al-jafrah Camp
sitename,YE2601_0308,Alkhaniq
sitename,YE2601_0298,Wehdeh Seheyeh
sitename,YE2602_0252,Al Sharhan
sitename,YE2602_0255,Al Alqahtani
sitename,YE2602_0256,Al Marzouq
sitename,YE2602_0253,Al Shamlool
sitename,YE2602_0257,Al Arfaj
sitename,YE2602_0269,Al Ghayamah
sitename,YE2602_0251,Al Awamreh
sitename,YE2602_0250,Al A Dhawie
sitename,YE2602_0254,Al Qaryah Al Olya
sitename,YE2603_0334,Al Wadi
sitename,YE2603_0330,Al Hek
sitename,YE2603_0327,Al Aljamaidar
sitename,YE2603_0335,Al Waghrah
sitename,YE2603_0333,Badou Al Nasheefah
sitename,YE2603_0312,Al Ateeq
sitename,YE2603_0326,Al Thawie
sitename,YE2603_0332,Al Ta'azan
sitename,YE2603_0316,Al Saleh Gathering
sitename,YE2603_0328,Al Qora'an
sitename,YE2603_0313,Al Shaiban
sitename,YE2603_0318,Al Shaqra'a
sitename,YE2603_0317,Al Safaryah
sitename,YE2603_0315,Al Salamah
sitename,YE2603_0325,Al Braik
sitename,YE2603_0331,Al Sharhan
sitename,YE2603_0329,Al Madareej
sitename,YE2603_0314,Al Masamrah
sitename,YE2604_0346,Al Hazm
sitename,YE2604_0351,Al Lakmah
sitename,YE2604_0352,Al Lewa'a
sitename,YE2604_0349,Al A'abal
sitename,YE2604_0348,Al Aqer Al Qariah
sitename,YE2604_0350,Bani Haisan
sitename,YE2604_0353,Harrah
sitename,YE2604_0347,Shoja'a
sitename,YE2605_0068,Azeeb Al Janabeen
sitename,YE2606_0274,Al Nasser Ben Hussein
sitename,YE2606_0069,Al Shaikh Mohammeed Balhat House
sitename,YE2606_0285,Al Taiman
sitename,YE2606_0303,Al Ahmad Mohsen
sitename,YE2606_0336,Al Nasser Bin Saleh
sitename,YE2606_0286,Al Adawleh
sitename,YE2606_0270,Al Yehya Bin Salem
sitename,YE2606_0284,Al Meth'her
sitename,YE2606_0283,Assawalha
sitename,YE2606_0288,Al Asoor
sitename,YE2606_0154,Gathering Of Harjah Al Ashtal
sitename,YE2606_0360,Al Ahmad Bin Saleh
sitename,YE2606_0273,Al Adawleh
sitename,YE2606_0287,Al Saleh Family
sitename,YE2606_0291,Bani dabyan
sitename,YE2606_0071,Badou Mashmakh
sitename,YE2606_0272,Sawaleha Al Haqail
sitename,YE2606_0289,Al Mohsen
sitename,YE2606_0290,Al Tahewah Taiman
sitename,YE2606_0362,Al Ameir
sitename,YE2606_0152,Asret Al Wadi
sitename,YE2606_0271,Ahl Shararah
sitename,YE2606_0358,Al Ma'ejban
sitename,YE2606_0258,Al Mard Gathering
sitename,YE2606_0359,Al Zayed
sitename,YE2606_0302,Dwaishah Aneshr
sitename,YE2606_0156,Zajan Gathering
sitename,YE2606_0361,Al Alban Hassan
sitename,YE2606_0301,Al Abarah
sitename,YE2606_0153,Al Aredha
sitename,YE2606_0070,Aqed Jazamah Gathering
sitename,YE2606_0155,Nabt Camp
sitename,YE2606_0259,Al Dawood
sitename,YE2606_0357,Al Adawleh (Al Melh)
sitename,YE2607_0025,Jaw Khodair
sitename,YE2607_0024,As Sawm
sitename,YE2607_0026,Naja'a
sitename,YE2607_0023,Al Ajamah
sitename,YE2608_0268,Om Al Falah
sitename,YE2608_0267,Baqthah
sitename,YE2608_0266,Qotton
sitename,YE2608_0275,Najd Al Mojama'a
sitename,YE2610_0339,Al Jazeerah
sitename,YE2610_0320,Qaramah
sitename,YE2610_0324,Al Mawred
sitename,YE2610_0340,Alsaylah
sitename,YE2610_0342,Razan
sitename,YE2610_0345,Al Radah
sitename,YE2610_0341,Al Sad
sitename,YE2610_0338,Al Areedha
sitename,YE2610_0323,Al Farsh
sitename,YE2610_0322,Al Maja'a
sitename,YE2610_0321,Ma'shara'a
sitename,YE2610_0337,Al Amoud'
sitename,YE2610_0319,Mahjab
sitename,YE2610_0343,Abu Daba'a
sitename,YE2610_0344,Al Oshah
sitename,YE2612_0306,Eshash Ma'zouleh
sitename,YE2612_0305,Al Hussain
sitename,YE2612_0182,Al Mahw Al Sharqi
sitename,YE2612_0186,Al Mahwa Al Sharqi
sitename,YE2612_0185,Alfaw Algharbiu
sitename,YE2612_0183,Near Al Jafeenah
sitename,YE2612_0184,Al-Jaboul
sitename,YE2612_0355,Maneen Al-Hadad
sitename,YE2612_0157,Al maydan
sitename,YE2612_0141,Al arashi
sitename,YE2612_0354,Al-Khaseef
sitename,YE2612_0356,Neer Saba School
sitename,YE2612_0151,Near Abo Baker Mosque
sitename,YE2612_0034,Hadad Al Haibla
sitename,YE2612_0033,Al'amn Alsiyasy
sitename,YE2612_0029,Maneen Al-Ashraf
sitename,YE2612_0030,Al Faw Al Sharqi
sitename,YE2612_0031,Al Saylah Al Gharbi
sitename,YE2612_0196,Community College Building
sitename,YE2612_0032,Sharikat Alnaft
sitename,YE2612_0304,Community College Building
sitename,YE2613_0193,Al Hadba
sitename,YE2613_0009,Hai Al Bahi
sitename,YE2613_0177,Al Mansouza
sitename,YE2613_0087,Al Mekrab
sitename,YE2613_0081,Flaifel
sitename,YE2613_0264,Maarda'a Al Ghwaibi
sitename,YE2613_0263,Al Hani Al A'ala
sitename,YE2613_0010,Hai Al Kher
sitename,YE2613_0192,Ma'ref Al Wadi
sitename,YE2613_0002,Al Majouh
sitename,YE2613_0027,Al-Mabad
sitename,YE2613_0082,Al Ramsah
sitename,YE2613_0015,Salwah
sitename,YE2613_0282,Assaqeefah
sitename,YE2613_0003,Hayi Albtaha'a
sitename,YE2613_0175,Al Mahata
sitename,YE2613_0179,Al Lamd
sitename,YE2613_0083,Al Wahshan
sitename,YE2613_0014,Al Hazmah
sitename,YE2613_0037,Al-Maseil Al-Asfal
sitename,YE2613_0084,Al Maseel Kara
sitename,YE2613_0260,Badoun
sitename,YE2613_0174,Al Harj Al Asfal
sitename,YE2613_0178,Al Marda'a
sitename,YE2613_0020,Jaw Al Naseem Al A'la
sitename,YE2613_0262,Al Hashaishan
sitename,YE2613_0086,Al Naqe'ah
sitename,YE2613_0194,Hadba'a Al Oshan
sitename,YE2613_0085,Alramiluh
sitename,YE2613_0021,Hai Al Haj
sitename,YE2613_0189,Al Bajash
sitename,YE2613_0199,Al Hadi
